symbol,status,entry_date,exit_date,entry_price,exit_price,entry_price_type,exit_price_type,position_size,pnl,pnl_pct,days_held,exit_reason,error
SE.D.MMM.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,14504.0,14896.0,ask,bid,0.06894649751792609,27.027027027027025,2.7027027027027026,13.0,time_limit,
SI.D.XLI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,14269.0,14530.0,ask,bid,0.07008199593524424,18.291400939098747,1.8291400939098745,13.0,time_limit,
SC.D.GS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-24 04:00:00+00:00,61454.0,66211.0,ask,bid,0.016272333778110458,77.40749178247145,7.740749178247146,11.0,take_profit,
UB.D.FTNT.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,10088.0,10381.0,ask,bid,0.09912767644726407,29.044409199048374,2.9044409199048373,13.0,time_limit,
UB.D.DBXUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,2813.0,2794.0,ask,bid,0.35549235691432635,-6.754354781372201,-0.6754354781372202,13.0,time_limit,
UA.D.BZUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1768.6,1758.4,ask,bid,0.5654189754608165,-5.767273549700226,-0.5767273549700226,13.0,time_limit,
SI.D.ILF.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,2593.9,2575.1,ask,bid,0.3855198735494815,-7.247773622730322,-0.7247773622730322,13.0,time_limit,
SG.D.SCHWAB.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,8739.0,8940.0,ask,bid,0.11442956860052637,23.0003432887058,2.30003432887058,13.0,time_limit,
SE.D.ORUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-24 04:00:00+00:00,2686.0,2545.2,ask,bid,0.37230081906180196,-52.41995532390178,-5.241995532390178,11.0,stop_loss,
SA.D.BNUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5786.0,6106.0,ask,bid,0.17283097131005876,55.3059108192188,5.53059108192188,13.0,time_limit,
SA.D.AIRCUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
UA.D.CYBRUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,38686.0,40308.0,ask,bid,0.025849144393320582,41.92731220596598,4.192731220596598,13.0,time_limit,
UC.D.NARIUS.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
SB.D.DRI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,21755.0,21585.0,ask,bid,0.045966444495518274,-7.8142955642381065,-0.7814295564238106,13.0,time_limit,
SI.D.VEUUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,6623.0,6672.0,ask,bid,0.15098897780462026,7.398459912426392,0.7398459912426392,13.0,time_limit,
SB.D.COT.DAILY.IP,ERROR,,,,,,,,,,,,"""None of ['stick_datetime'] are in the columns"""
SH.D.WMI.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,23648.0,22662.0,ask,bid,0.042286874154262515,-41.69485791610284,-4.169485791610284,13.0,time_limit,
SG.D.THC.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,16442.0,17239.0,ask,bid,0.060819851599562096,48.47342172485099,4.847342172485099,13.0,time_limit,
SB.D.CBS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,1191.2,1229.8,ask,bid,0.8394895903290799,32.404298186702405,3.2404298186702407,13.0,time_limit,
SB.D.EQHUS.DAILY.IP,SUCCESS,2025-06-13 04:00:00+00:00,2025-06-26 04:00:00+00:00,5165.0,5598.0,ask,bid,0.1936108422071636,83.83349467570184,8.383349467570184,13.0,take_profit,
